id,name,url,clip_of,clip_position,path,speed,airtable_id,created_at,updated_at,source_url,source_text
245609ce-bd83-44ad-aefc-96aa5064621a,series2.mp4,series2.mp4,1984bff1-a35b-4df9-9712-1beb72fdfd55,2,series2,,,2020-06-28 14:06:34.097756+00,2020-06-28 16:28:23.789107+00,,
84834bd4-fc5b-4e19-bfa6-ed51cc4980a0,Getitslow.mp4,Getitslow.mp4,,,Getitslow,,,2020-07-20 13:20:59.29207+00,2020-07-20 13:20:59.29207+00,,
86dbd22c-3ee0-4d18-85e9-aa0d01abfc77,Lookatyoufast.mp4,Lookatyoufast.mp4,,,Lookatyoufast,,,2020-07-20 14:21:44.46576+00,2020-07-20 14:21:44.46576+00,,
2c32ef01-024d-4298-a2ce-154305ee4ec6,whawearegoingtodohint.mp4,whawearegoingtodohint.mp4,,,whawearegoingtodohint,,,2020-08-08 12:19:04.154826+00,2020-08-08 12:19:04.154826+00,,
b4a0ead1-d333-45e4-b461-0f05c790e803,butididntfast.mp4,butididntfast.mp4,,,butididntfast,,,2020-08-12 09:24:20.937043+00,2020-08-12 09:24:20.937043+00,,
b2c75da4-62ee-4cdd-99ca-cb2fee6560dd,forawhilenowfast.mp4,forawhilenowfast.mp4,,,forawhilenowfast,,,2020-08-12 11:44:33.363103+00,2020-08-12 11:44:33.363103+00,,
e34edf28-f504-43ab-8617-1f09dc5917b6,youcansaymed.mp4,youcansaymed.mp4,,,youcansaymed,,,2020-08-12 12:36:00.686+00,2020-08-12 12:36:00.686+00,,
863544a7-120e-4d1a-b85c-a4b7551e37eb,atthebusstopfast.mp4,atthebusstopfast.mp4,,,atthebusstopfast,,,2020-08-17 18:37:58.170916+00,2020-08-17 18:37:58.170916+00,,
9b7ff411-05a2-47a4-b14b-86016e82bbe9,itwasenoughformeslow.mp4,itwasenoughformeslow.mp4,,,itwasenoughformeslow,,,2020-08-17 19:11:29.930441+00,2020-08-17 19:11:29.930441+00,,
b3db360d-0a8e-4b73-98d9-e3a0754354e9,looktotherightslow.mp4,looktotherightslow.mp4,,,looktotherightslow,,,2020-08-17 22:57:28.069144+00,2020-08-17 22:57:28.069144+00,,
d39d70a1-7858-4702-a4dd-630a0e4c70c1,youdonthavetosayanythingmed.mp4,youdonthavetosayanythingmed.mp4,,,youdonthavetosayanythingmed,,,2020-08-17 23:29:36.801648+00,2020-08-17 23:29:36.801648+00,,
a96c85c1-b1f2-442c-9e8c-6f3aa8c69e4c,andijustcantgetenoughslow.mp4,andijustcantgetenoughslow.mp4,,,andijustcantgetenoughslow,,,2020-08-26 13:33:32.668975+00,2020-08-26 13:33:32.668975+00,,
70e23f52-9646-48b8-9c32-f34f54e45721,wheniwasdrunkslow.mp4,wheniwasdrunkslow.mp4,,,wheniwasdrunkslow,,,2020-08-26 14:06:29.888592+00,2020-08-26 14:06:29.888592+00,,
bb8aa600-26ce-4107-a08f-8737dd55d501,silhouette5.mp4,silhouette5.mp4,6e3aa6f9-5c1c-4398-9f7a-f8b7098cf137,5,silhouette5,,,2020-11-21 08:36:34.765632+00,2020-11-30 09:34:38.129149+00,,
9a27ac65-6704-44fb-ad90-99966b3a78f2,alotofliesfast.mp4,alotofliesfast.mp4,,,alotofliesfast,,,2020-09-01 14:40:39.174659+00,2020-09-01 14:40:39.174659+00,,
966b5639-168e-41dc-a92e-f4227cf8c638,youwereachildmed.mp4,youwereachildmed.mp4,,,youwereachildmed,,,2020-09-02 12:13:00.79377+00,2020-09-02 12:13:00.79377+00,,
cdfe80df-ed36-40ce-811e-e7badda07a05,Whatareyoutryingtoprovemed.mp4,Whatareyoutryingtoprovemed.mp4,,,Whatareyoutryingtoprovemed,,,2020-10-04 23:09:31.551547+00,2020-10-04 23:09:31.551547+00,,
476432d7-13f2-4358-8a58-9ab7634b1365,Idontwanttowakeupslow.mp4,Idontwanttowakeupslow.mp4,,,Idontwanttowakeupslow,,,2020-09-18 15:00:37.5248+00,2020-09-18 15:00:37.5248+00,,
87e54463-f48e-4ba9-86c5-83eaced6d708,outofmyheartslow.mp4,outofmyheartslow.mp4,,,outofmyheartslow,,,2020-09-18 15:17:08.071515+00,2020-09-18 15:17:08.071515+00,,
a701e9b4-3b05-4bbd-aa02-a1282e7f6f11,saywhatyouwanttosayfast.mp4,saywhatyouwanttosayfast.mp4,,,saywhatyouwanttosayfast,,,2020-09-18 15:25:20.674744+00,2020-09-18 15:25:20.674744+00,,
e739f8e1-6de0-4e51-b6f9-dd83c32477d1,getoutofmywayslow.mp4,getoutofmywayslow.mp4,,,getoutofmywayslow,,,2020-09-18 15:47:12.330196+00,2020-09-18 15:47:12.330196+00,,
5c512bfb-3995-4862-a7a9-0f47c4a6a055,walkoutofheremed.mp4,walkoutofheremed.mp4,,,walkoutofheremed,,,2020-09-18 16:04:22.805631+00,2020-09-18 16:04:22.805631+00,,
2a31333c-fe0d-4a7d-b156-e1c147d62ba8,Idontwanttofallasleepslow.mp4,Idontwanttofallasleepslow.mp4,,,Idontwanttofallasleepslow,,,2020-09-21 00:49:49.023202+00,2020-09-21 00:49:49.023202+00,,
822a7b16-4c8a-4f72-ba6d-1c3e34edb300,makesmewanttostayfast.mp4,makesmewanttostayfast.mp4,,,makesmewanttostayfast,,,2020-09-21 01:09:16.477565+00,2020-09-21 01:09:16.477565+00,,
6d18b4b9-8a43-4a54-aced-e8f539a72631,Allieverwantedwasyoufast.mp4,Allieverwantedwasyoufast.mp4,,,Allieverwantedwasyoufast,,,2020-09-25 10:12:36.801001+00,2020-09-25 10:12:36.801001+00,,
6b1c6f93-6b13-441a-a0ac-246820739d75,Iwantedyoutosayslow.mp4,Iwantedyoutosayslow.mp4,,,Iwantedyoutosayslow,,,2020-09-25 10:23:02.665877+00,2020-09-25 10:23:02.665877+00,,
22e51383-104e-49b8-aaad-1587e7f1138c,Youwantedittobeslow.mp4,Youwantedittobeslow.mp4,,,Youwantedittobeslow,,,2020-09-25 10:32:05.870718+00,2020-09-25 10:32:05.870718+00,,
d82c6a9f-5d9f-4320-9f9b-4fc09a57bb9f,Tryingtomakesenseofitallfast.mp4,Tryingtomakesenseofitallfast.mp4,,,Tryingtomakesenseofitallfast,,,2020-10-04 22:44:06.57265+00,2020-10-04 22:44:06.57265+00,,
e8fc621e-8651-43b0-b94e-ebaa52a6a3ea,launch2.mp4,launch2.mp4,d893bf0e-1c00-4fda-ac83-695932ff2322,2,launch2,,,2020-07-15 07:05:49.922369+00,2020-11-26 19:04:05.700014+00,,
525c6c74-db45-44c0-b325-fd5ab52ea6ad,wifi4.mp4,wifi4.mp4,03f67895-49e9-48f1-bcd5-93a0c6cce2ea,4,wifi4,,,2020-11-09 15:53:34.914837+00,2020-11-13 18:03:20.049603+00,,
e1ec103c-328a-49e5-9621-f68d2c00acb5,beret4.mp4,beret4.mp4,c0177cd6-c041-4e7d-84cd-7f0db2d30260,4,beret4,,,2020-11-16 12:17:22.274331+00,2020-11-21 18:06:32.479423+00,,
a64733c5-c92e-4ee2-b096-e67f3bebd2a2,Atad4.mp4,Atad4.mp4,e1cc8709-f9bf-4727-a0a9-fe7594ad3d3a,4,Atad4,,,2020-10-29 21:33:40.830769+00,2020-11-30 17:29:47.635014+00,,
6c1d9eef-7c9d-40f9-85c0-352178aeb892,fiance6.mp4,fiance6.mp4,d2ec521f-3c90-4cf1-a12a-355177d3da77,6,fiance6,,,2020-11-21 07:34:38.402115+00,2020-11-22 12:26:23.679085+00,,
e9c9f7e1-6a80-4bf3-aa24-93223ae794a4,giveitago2.mp4,giveitago2.mp4,0a3deccc-d221-46c1-b6c5-d8eb6d128e16,2,giveitago2,,,2020-09-11 09:06:55.20299+00,2020-11-22 17:51:14.174014+00,,
8f892924-4474-4c61-9058-0490641fa684,inhotwater4.mp4,inhotwater4.mp4,66fe887d-4270-4de8-8921-3f5f71df94ef,3,inhotwater4,,,2020-09-11 09:32:47.102686+00,2020-11-22 19:25:18.637946+00,,
3439aa39-b8fb-449a-aec4-b9438550d4f1,fuddyduddy3.mp4,fuddyduddy3.mp4,e9497699-1cf2-4685-9384-9a062973ddd2,3,fuddyduddy3,,,2020-06-28 14:10:27.823416+00,2020-11-24 13:38:57.185123+00,,
1031fbad-1a7c-4532-a4f4-1bb12ad3cbae,couldhavebeenhint.mp4,couldhavebeenhint.mp4,,,couldhavebeenhint,,,2020-04-26 11:15:26.771714+00,2020-04-26 11:15:26.771714+00,,
0aa467fa-7c09-4ac6-8434-75cbcf036c6b,whereareyouflyingtohint.mp4,whereareyouflyingtohint.mp4,,,whereareyouflyingtohint,,,2020-05-01 13:53:57.486759+00,2020-05-01 13:53:57.486759+00,,
5f428194-62a0-4307-aea1-7d092c5a3d11,series3.mp4,series3.mp4,1984bff1-a35b-4df9-9712-1beb72fdfd55,3,series3,,,2020-06-28 14:06:46.2777+00,2020-06-28 16:28:23.789107+00,,
1dac3718-cf8b-4107-adc1-babc2bb700ad,Forgetittfast.mp4,Forgetittfast.mp4,,,Forgetittfast,,,2020-07-20 13:21:23.092413+00,2020-07-20 13:21:23.092413+00,,
99b6f1ea-753c-4fed-8bfa-021964838cd6,brushupon4.mp4,brushupon4.mp4,ecf569a7-f530-474b-9070-2dbc56e531f0,3,brushupon4,,,2020-04-14 09:26:18.507483+00,2020-05-03 13:10:54.769428+00,,
295912f4-d3c1-441d-a6bc-4a82da65bd87,wereheremedium.mp4,wereheremedium.mp4,,,wereheremedium,,,2020-05-09 17:26:44.538855+00,2020-05-09 17:26:44.538855+00,,
b049cd0b-03f3-44fa-a60c-79328196c01e,Lookatyoumed.mp4,Lookatyoumed.mp4,,,Lookatyoumed,,,2020-07-20 14:21:58.313995+00,2020-07-20 14:21:58.313995+00,,
08d5f827-9338-4ec8-ba6d-cd0c1cccd3c2,whawearegoingtodohint.mp4,whawearegoingtodohint.mp4,,,whawearegoingtodohint,,,2020-08-08 12:19:04.201825+00,2020-08-08 12:19:04.201825+00,,
47962cc5-9dd2-46f5-8dda-2370fdeb8f84,crossoff7.mp4,crossoff7.mp4,,,crossoff7,,,2020-04-03 19:44:42.540786+00,2020-04-03 19:44:42.540786+00,,
db06b469-cf37-4c14-b288-c8d555cb9af3,itwasmypleasure.mp4,itwasmypleasure.mp4,,,itwasmypleasure,,,2020-04-11 21:44:54.076984+00,2020-04-11 21:44:54.076984+00,,
a842cdf3-5da0-473a-9020-2c835e99745a,butididntslow.mp4,butididntslow.mp4,,,butididntslow,,,2020-08-12 09:24:39.550706+00,2020-08-12 09:24:39.550706+00,,
9b66af24-af63-4f08-a732-c619c7d0842b,catchup5.mp4,catchup5.mp4,0e80a7f0-a297-4891-9cd9-370111131438,5,catchup5,,,2020-04-03 17:17:38.496014+00,2020-04-14 11:39:54.849931+00,,
b0705d4e-ae82-4b8a-8959-c4021a308b05,forawhilenowmed.mp4,forawhilenowmed.mp4,,,forawhilenowmed,,,2020-08-12 11:44:43.021811+00,2020-08-12 11:44:43.021811+00,,
ced771dc-1869-43ab-af60-868f3bc99623,Call the shots_v007,content/vocabulary/businessexpressions/pro/callitheshots/activity.mp4,16be8f54-e06c-410b-ba69-cc79829be6a0,1,content/vocabulary/businessexpressions/pro/callitheshots/activity,Neutro,recfwriqhZ8YhoB7a,2020-02-01 18:26:45.4739+00,2020-05-23 15:29:32.59026+00,,
9672b801-e666-4ed5-a985-09e57cc2c3dc,youcansayslow.mp4,youcansayslow.mp4,,,youcansayslow,,,2020-08-12 12:36:14.667091+00,2020-08-12 12:36:14.667091+00,,
8dc355be-7ebe-47d7-890f-c8830e49d60d,atthebusstopmed.mp4,atthebusstopmed.mp4,,,atthebusstopmed,,,2020-08-17 18:38:09.341834+00,2020-08-17 18:38:09.341834+00,,
fa3afb34-076d-4254-b237-937945e49543,itwasimpossiblefast.mp4,itwasimpossiblefast.mp4,,,itwasimpossiblefast,,,2020-08-17 19:11:58.390348+00,2020-08-17 19:11:58.390348+00,,
bd1a39f1-3dcf-419a-af00-b9d8b77ed21a,looktupattheskyfast.mp4,looktupattheskyfast.mp4,,,looktupattheskyfast,,,2020-08-17 22:57:53.50826+00,2020-08-17 22:57:53.50826+00,,
604dd2df-5db6-497f-9148-1c422ab6cfe7,youdonthavetosayanythingslow.mp4,youdonthavetosayanythingslow.mp4,,,youdonthavetosayanythingslow,,,2020-08-17 23:29:48.044644+00,2020-08-17 23:29:48.044644+00,,
2172fded-3b51-4d15-975d-83016d0b7bed,godutch1.mp4,godutch1.mp4,1e934007-1348-4cdb-ad4e-5edd292faf2a,1,godutch1,,,2020-10-08 15:27:00.050483+00,2020-11-13 17:50:37.252653+00,,
21721e89-fd23-4ab4-949a-b4043d3ea59d,andijustdoitfast.mp4,andijustdoitfast.mp4,,,andijustdoitfast,,,2020-08-26 13:33:53.098201+00,2020-08-26 13:33:53.098201+00,,
0e5abc64-487e-4908-9e48-2bdc67d09e54,wheniwashurtfast.mp4,wheniwashurtfast.mp4,,,wheniwashurtfast,,,2020-08-26 14:06:50.170311+00,2020-08-26 14:06:50.170311+00,,
0d9d3b7b-7ddb-4eda-9655-01a770da7a2f,alotofliesslow.mp4,alotofliesslow.mp4,,,alotofliesslow,,,2020-09-01 14:40:53.680813+00,2020-09-01 14:40:53.680813+00,,
b4ea1dbc-e0a1-4a04-8784-22668535f847,youwereachildslow.mp4,youwereachildslow.mp4,,,youwereachildslow,,,2020-09-02 12:13:16.868605+00,2020-09-02 12:13:16.868605+00,,
0338ab51-edfd-46f4-aa19-469fe9a90673,Scratch back_v003,content/vocabulary/commonexpressions/basic/scratchback3.mp4,74dd1339-ff59-43bb-b878-f978a197e61f,3,content/vocabulary/commonexpressions/basic/scratchback3,Neutro,recHEKOXGW40Fv23t,2020-02-01 18:26:52.637068+00,2020-05-27 15:53:51.429608+00,,
ff61231f-b7f0-4374-b86a-be81ac9ce87c,Scratch back_v001,content/vocabulary/commonexpressions/basic/scratchback1.mp4,74dd1339-ff59-43bb-b878-f978a197e61f,4,content/vocabulary/commonexpressions/basic/scratchback1,Neutro,recFHPKARHUy3kK8T,2020-02-01 18:26:52.636736+00,2020-05-27 15:53:51.429608+00,,
b17fe8e9-7d8b-48d5-b38e-edae9ed6f9df,Scratch back_v005,content/vocabulary/commonexpressions/basic/scratchback5.mp4,74dd1339-ff59-43bb-b878-f978a197e61f,5,content/vocabulary/commonexpressions/basic/scratchback5,Neutro,recqhK8WStZaeAqYu,2020-02-01 18:26:52.637356+00,2020-05-27 15:53:51.429608+00,,
3677f11b-29f8-4198-ae9b-fc2800a7b036,chopchop2.mp4,chopchop2.mp4,,2,chopchop2,,,2020-04-30 15:46:42.86599+00,2020-11-22 18:17:15.884336+00,,
cea86503-cdca-47dc-a525-711f1ad73caa,sayagain1.mp4,sayagain1.mp4,66413458-a053-4c11-bcbe-01bab7518353,1,sayagain1,,,2020-03-08 20:29:14.395477+00,2020-05-28 22:17:00.207495+00,,
f8d73355-df6c-426c-b550-05fac2a81d65,you'reherechallengeslow.mp4,you'reherechallengeslow.mp4,,,you'reherechallengeslow,,,2020-06-14 11:13:40.299972+00,2020-06-14 11:13:40.299972+00,,
36dea655-9f1b-4554-a3aa-54e229c63343,she'sgreatrchallnegeslow.mp4,she'sgreatrchallnegeslow.mp4,,,she'sgreatrchallnegeslow,,,2020-06-14 13:14:08.073338+00,2020-06-14 13:14:08.073338+00,,
589cddd6-a88f-44b3-a68b-4326f31da48a,itwaskindofcoolchallengemed.mp4,itwaskindofcoolchallengemed.mp4,,,itwaskindofcoolchallengemed,,,2020-06-14 15:38:32.527834+00,2020-06-14 15:38:32.527834+00,,
1aad02c2-0e44-443b-a97d-d3784a37ebf3,youarentgonnabelievethisfast.mp4,youarentgonnabelievethisfast.mp4,,,youarentgonnabelievethisfast,,,2020-06-23 09:12:44.905224+00,2020-06-23 09:12:44.905224+00,,
bee6a528-6907-4282-8245-65f4296492c9,Whatareyoutryingtoproveslow.mp4,Whatareyoutryingtoproveslow.mp4,,,Whatareyoutryingtoproveslow,,,2020-10-04 23:09:48.288338+00,2020-10-04 23:09:48.288338+00,,
600a9347-27c5-4fcf-b3d3-da68ae6820d8,Idroppedoutofhighschoolfast.mp4,Idroppedoutofhighschoolfast.mp4,,,Idroppedoutofhighschoolfast,,,2020-09-18 15:01:26.289387+00,2020-09-18 15:01:26.289387+00,,
fefbf98b-b2ef-4947-b049-a82236c76add,outofmymindfast.mp4,outofmymindfast.mp4,,,outofmymindfast,,,2020-09-18 15:17:49.866137+00,2020-09-18 15:17:49.866137+00,,
c8f31ab7-6df5-44ad-8296-add79e996cf9,saywhatyouwanttosaymed.mp4,saywhatyouwanttosaymed.mp4,,,saywhatyouwanttosaymed,,,2020-09-18 15:25:37.645653+00,2020-09-18 15:25:37.645653+00,,
a133a815-a79f-4fc5-809e-59d6a4490d1a,Idontwanttogofast.mp4,Idontwanttogofast.mp4,,,Idontwanttogofast,,,2020-09-18 15:47:48.392946+00,2020-09-18 15:47:48.392946+00,,
12310ad1-4fb5-4409-8870-bc9bf5d144cf,walkoutofhereslow.mp4,walkoutofhereslow.mp4,,,walkoutofhereslow,,,2020-09-18 16:04:39.737805+00,2020-09-18 16:04:39.737805+00,,
8b7665e4-7e99-4331-a6f4-a3e1b3040291,Idontwanttostayfast.mp4,Idontwanttostayfast.mp4,,,Idontwanttostayfast,,,2020-09-21 00:50:20.667312+00,2020-09-21 00:50:20.667312+00,,
d60b0a00-40f2-45bd-81bf-2662d0cb56fc,makesmewanttostaymed.mp4,makesmewanttostaymed.mp4,,,makesmewanttostaymed,,,2020-09-21 01:09:30.120663+00,2020-09-21 01:09:30.120663+00,,
3cf7eba4-746d-45a6-9ee8-30c24222ae0f,Allieverwantedwasyouslow.mp4,Allieverwantedwasyouslow.mp4,,,Allieverwantedwasyouslow,,,2020-09-25 10:12:59.018204+00,2020-09-25 10:12:59.018204+00,,
b5b0b4fc-e990-42b8-9f63-24597023bb05,MorethanIwantedtoknowfast.mp4,MorethanIwantedtoknowfast.mp4,,,MorethanIwantedtoknowfast,,,2020-09-25 10:23:30.161516+00,2020-09-25 10:23:30.161516+00,,
a9aab8c8-d8e6-4217-9e80-0f65fad89efa,Youwantedmorefast.mp4,Youwantedmorefast.mp4,,,Youwantedmorefast,,,2020-09-25 10:32:27.892239+00,2020-09-25 10:32:27.892239+00,,
5b1dfc3b-8eb5-4a54-b1d4-b6e9fc57676a,Tryingtomakesenseofitallslow.mp4,Tryingtomakesenseofitallslow.mp4,,,Tryingtomakesenseofitallslow,,,2020-10-04 22:44:17.627727+00,2020-10-04 22:44:17.627727+00,,
8f4029cd-11ba-4957-ba47-16112fc08059,beret5.mp4,beret5.mp4,c0177cd6-c041-4e7d-84cd-7f0db2d30260,5,beret5,,,2020-11-16 12:17:38.724869+00,2020-11-21 18:06:32.479423+00,,
b484f893-5ffc-47fd-8d34-b14fcf398423,Genre3.mp4,Genre3.mp4,638f683c-540f-4546-82c1-d70d021a41c4,1,Genre3,,,2020-11-21 07:37:15.154424+00,2020-12-02 08:08:07.101698+00,,
2900245c-d78b-44f5-94a9-2c0a0e1177a5,diesel3.mp4,diesel3.mp4,bc7f6c4f-e642-4a35-8fdf-12ca3cdfe5d9,3,diesel3,,,2020-12-05 07:58:05.432132+00,2020-12-06 20:48:30.97578+00,,
e9a85020-d367-4d8f-9c0a-f0304f4ef36a,giveitago3.mp4,giveitago3.mp4,0a3deccc-d221-46c1-b6c5-d8eb6d128e16,3,giveitago3,,,2020-09-11 09:07:12.061911+00,2020-11-22 17:51:14.174014+00,,
e882ccda-7735-41a8-97d8-efedfe936aac,chopchop6.mp4,chopchop6.mp4,,5,chopchop6,,,2020-06-28 14:09:07.237813+00,2020-11-22 18:17:15.884336+00,,
9f764d4f-2a64-4b25-8295-5fa453eca581,inhotwater5.mp4,inhotwater5.mp4,66fe887d-4270-4de8-8921-3f5f71df94ef,4,inhotwater5,,,2020-09-11 09:33:09.279205+00,2020-11-22 19:25:18.637946+00,,
2ab190fc-c95d-4269-a0bd-60a7b31aac05,lionel5.mp4,lionel5.mp4,cf03447e-f861-4df5-a4b4-9320b1023d0f,5,lionel5,,,2020-11-29 18:33:31.755874+00,2020-11-30 07:14:15.24649+00,,
234206ba-7ef2-40ff-8c4c-2967f86e5394,silhouette6.mp4,silhouette6.mp4,6e3aa6f9-5c1c-4398-9f7a-f8b7098cf137,6,silhouette6,,,2020-11-21 08:36:46.747951+00,2020-11-30 09:34:38.129149+00,,
3e7a7bcb-16a1-4551-9a26-de2bd9d8bda2,Atad5.mp4,Atad5.mp4,e1cc8709-f9bf-4727-a0a9-fe7594ad3d3a,5,Atad5,,,2020-10-29 21:33:56.705937+00,2020-11-30 17:29:47.635014+00,,
43abaaab-760d-4935-913f-7450fa8f5382,shades2.mp4,shades2.mp4,5e6a09b5-e402-4b85-8594-87bc83e7753f,2,shades2,,,2020-12-13 12:46:16.049631+00,2020-12-13 21:38:56.915137+00,,
db2c878d-091a-4458-badc-69d5aa064970,weallwouldhavehint.mp4,weallwouldhavehint.mp4,,,weallwouldhavehint,,,2020-04-26 11:19:51.776091+00,2020-04-26 11:19:51.776091+00,,
96377c8b-11cb-4735-a3c1-78838c7e7582,whydodyouwaithint.mp4,whydodyouwaithint.mp4,,,whydodyouwaithint,,,2020-05-01 13:58:38.445131+00,2020-05-01 13:58:38.445131+00,,
b525f9c1-2b8e-4897-a9b5-6b1cf7212beb,werehereslow.mp4,werehereslow.mp4,,,werehereslow,,,2020-05-09 17:27:10.382854+00,2020-05-09 17:27:10.382854+00,,
23c24ab2-41ab-4b99-ac9d-b5b12c30127e,sayagain2.mp4,sayagain2.mp4,66413458-a053-4c11-bcbe-01bab7518353,2,sayagain2,,,2020-03-08 20:29:28.954162+00,2020-05-28 22:17:00.207495+00,,
c6f85635-9b95-44fd-a96a-761bf4fcb8de,you'reherechallengemedium.mp4,you'reherechallengemedium.mp4,,,you'reherechallengemedium,,,2020-06-14 11:14:01.89497+00,2020-06-14 11:14:01.89497+00,,
a746094e-b318-4cc1-b855-24c63d34e71c,she'sgreatrchallnegemed.mp4,she'sgreatrchallnegemed.mp4,,,she'sgreatrchallnegemed,,,2020-06-14 13:14:19.422933+00,2020-06-14 13:14:19.422933+00,,
e4d02d73-7748-4618-b472-d9533e3a4ac7,Once in blue moon_v001,content/vocabulary/commonexpressions/pro/bluemoon1.mp4,9e66f375-9ff5-4014-9345-a605d349486b,3,content/vocabulary/commonexpressions/pro/bluemoon1,Neutro,recXFTPt3d84f9G6Y,2020-02-01 18:26:52.853551+00,2020-05-14 12:50:06.466859+00,,
974a472d-d440-4c3d-a7bc-135394f8b3c7,Area_v002,content/vocabulary/pronunciationtips/mixedbusiness/area1.mp4,eec74fc2-36e4-4018-9eff-48d2e88308ab,2,content/vocabulary/pronunciationtips/mixedbusiness/area1,Neutro,recx6k1PlHFbeMdAj,2020-02-01 18:26:48.434999+00,2020-10-21 14:13:40.021538+00,,
282160ee-b7fb-4047-833a-2eb38ba82d11,itwaskindofcoolchallengefast.mp4,itwaskindofcoolchallengefast.mp4,,,itwaskindofcoolchallengefast,,,2020-06-14 15:38:46.449446+00,2020-06-14 15:38:46.449446+00,,
915f5e5c-367a-4029-a828-442192ff19a7,youarentgonnabelievethismedium.mp4,youarentgonnabelievethismedium.mp4,,,youarentgonnabelievethismedium,,,2020-06-23 09:12:57.493762+00,2020-06-23 09:12:57.493762+00,,
eae0db2b-6ecf-41f8-9be5-652f9f9a457a,series4.mp4,series4.mp4,1984bff1-a35b-4df9-9712-1beb72fdfd55,4,series4,,,2020-06-28 14:06:57.558996+00,2020-06-28 16:28:23.789107+00,,
f89e342d-3814-46fb-9ab2-a9fb0c534976,catchup5.mp4,catchup5.mp4,,,catchup5,,,2020-04-03 17:17:38.68476+00,2020-04-03 17:17:38.68476+00,,
f7463f5c-c8bc-490b-9564-f3b26167bfa1,itwasmypleasurehint.mp4,itwasmypleasurehint.mp4,,,itwasmypleasurehint,,,2020-04-11 21:45:28.236941+00,2020-04-11 21:45:28.236941+00,,
2204074a-4507-40fd-94d4-5c0105946ec7,brushupon5.mp4,brushupon5.mp4,,,brushupon5,,,2020-04-14 09:26:30.309853+00,2020-04-14 09:26:30.309853+00,,
dcfd73bf-61e7-4c7d-974f-e64f31f6541b,cutin1.mp4,cutin1.mp4,36af877b-8616-41ab-8870-274ff9afe13e,1,cutin1,,,2020-04-03 19:54:45.182081+00,2020-04-14 12:22:39.094712+00,,
b07351fc-9a7b-4ea8-99f8-8216cd7d1ae1,Once in blue moon_v005,content/vocabulary/commonexpressions/pro/bluemoon5.mp4,9e66f375-9ff5-4014-9345-a605d349486b,4,content/vocabulary/commonexpressions/pro/bluemoon5,Neutro,recjRDQQHrjNixVms,2020-02-01 18:26:52.854537+00,2020-05-14 12:50:06.466859+00,,
90278675-56fd-4dac-86d6-e7a5ee2400ba,Once in blue moon_v004,content/vocabulary/commonexpressions/pro/bluemoon4.mp4,9e66f375-9ff5-4014-9345-a605d349486b,5,content/vocabulary/commonexpressions/pro/bluemoon4,Neutro,recZ0afNm3MuMAaIl,2020-02-01 18:26:52.854099+00,2020-05-14 12:50:06.466859+00,,
e87e2574-4470-4352-81ae-4b38c296497e,Once in blue moon_v003,content/vocabulary/commonexpressions/pro/bluemoon3.mp4,9e66f375-9ff5-4014-9345-a605d349486b,6,content/vocabulary/commonexpressions/pro/bluemoon3,Neutro,recC78avTR4Q8D7Yk,2020-02-01 18:26:52.853949+00,2020-05-14 12:50:06.466859+00,,
a3ada4c0-5f94-468f-b63d-76c4f8b34376,listentohint.mp4,listentohint.mp4,,,listentohint,,,2020-05-23 15:28:40.991258+00,2020-05-23 15:28:40.991258+00,,
c8b18f3d-28dd-4740-8687-75a6ee0de7e4,Forgetittmed.mp4,Forgetittmed.mp4,,,Forgetittmed,,,2020-07-20 13:21:34.456988+00,2020-07-20 13:21:34.456988+00,,
c0dffb43-86e0-4fdb-a48c-296afb7dffd5,Lookatyouslow.mp4,Lookatyouslow.mp4,,,Lookatyouslow,,,2020-07-20 14:22:08.794478+00,2020-07-20 14:22:08.794478+00,,
776e462c-13f2-449c-9549-6fde45575d34,andihint.mp4,andihint.mp4,,,andihint,,,2020-08-08 12:26:06.31756+00,2020-08-08 12:26:06.31756+00,,
32507f99-7b5d-435d-8eec-2a4da12a44d0,butididntfast.mp4,butididntfast.mp4,,,butididntfast,,,2020-08-12 09:24:52.472991+00,2020-08-12 09:24:52.472991+00,,
3ec5d757-9f3b-4bfa-9835-14b3e56441b2,forawhilenowslow.mp4,forawhilenowslow.mp4,,,forawhilenowslow,,,2020-08-12 11:44:53.249502+00,2020-08-12 11:44:53.249502+00,,
450684c6-9c26-4dd5-ade8-f248c68e8c70,youcanshowfast.mp4,youcanshowfast.mp4,,,youcanshowfast,,,2020-08-12 12:36:57.509635+00,2020-08-12 12:36:57.509635+00,,
f0cacf5b-81d3-4fb4-8d31-06fe4f6a4486,atthebusstopslow.mp4,atthebusstopslow.mp4,,,atthebusstopslow,,,2020-08-17 18:38:22.28915+00,2020-08-17 18:38:22.28915+00,,
0c6c8bd1-70bd-4339-bcd4-d67fdfad142c,itwasimpossibleslow.mp4,itwasimpossibleslow.mp4,,,itwasimpossibleslow,,,2020-08-17 19:12:12.06304+00,2020-08-17 19:12:12.06304+00,,
f18d3c20-f597-4b1e-9bec-0b17d28eabc3,looktupattheskymedium.mp4,looktupattheskymedium.mp4,,,looktupattheskymedium,,,2020-08-17 22:58:05.869366+00,2020-08-17 22:58:05.869366+00,,
5d8db785-424d-4226-90f5-106622eaf116,youhavetoleavefast.mp4,youhavetoleavefast.mp4,,,youhavetoleavefast,,,2020-08-17 23:30:09.928603+00,2020-08-17 23:30:09.928603+00,,
